a,b,c,d
0.8158052932695874,10,2mdj8Obx,false
0.08662079534779532,8,T0eInOGY,true
0.061903783523989064,5,zo4quFZ9,true
0.6677332680505439,1,SYQQqITb,false
0.9595703377888358,10,Zu1tdlyb,true
0.06529585193554777,1,T4qKIFhX,true
0.9497095752297489,8,01ipfXmm,false
0.08761185018992257,4,WIFJZa1P,false
0.06429273287766346,6,4a2WYcPS,true
0.5132634484854997,10,o4xUKzdg,true
0.75940423547245,10,ZxJU54Tr,true
0.7154510784062202,8,oqyQ5aA7,false
0.11682298784666889,2,1kQEhKrZ,true
0.36888655749303245,9,GZ5x730B,false
0.7397588712124019,5,KUCJbLbf,false
0.4804009190675509,2,WDr5H0ql,false
0.8257352551803094,4,0hTJ3ZtN,false
0.43267062874472617,9,N0V4ZwQq,true
0.35269117553045604,3,HqOCOXKO,true
0.17971941533090408,10,XqpjWZMn,true
0.3000071387690173,2,UwCZOqZS,false
0.11506709370793256,7,oLNOMg36,false
0.044101436351011936,2,m4XI2D6Z,true
0.6310661232635524,7,j9qiDkIA,false
0.23269409496655613,8,OMYSRkIn,true
0.3693716177916546,6,rBtoeNFQ,true
0.31626534813728346,3,zf8CpLo4,true
0.8861793039148864,1,dfTQAPBV,true
0.4609918962111923,2,HIotwIX1,true
0.5895923670382044,2,oiQQjs4Q,true
0.39492957859706457,10,U89QeGPA,true
0.7519863793097548,5,eEzojmoY,false
0.29420984177918585,10,uT1LjVBj,false
0.7641428759914863,3,qhocPz4r,true
0.01835655240738654,7,aWYWulYt,true
0.3896622384156714,5,odT1dWM8,true
0.42339496686224476,5,b7eS8M8U,false
0.6002513602312034,9,iTGsQWRD,false
0.2477532287491544,2,75c1mbxj,false
0.5986745141140091,10,EPSuyvaP,true
0.13906878975837422,1,EQw4qG78,false
0.049634675388691374,6,Jp0eU73Y,true
0.3351939945833107,1,9UW3JDFt,true
0.5346223226349323,9,ipF1EF8F,false
0.9872078698130189,4,0Y80VebT,true
0.13043064571711693,4,6Z3EnGBS,true
0.8283150198156963,3,e3BjbcOE,false
0.9161255882488688,1,v3L9zOar,true
0.6845694362765449,7,EeTzdi9a,false
0.5150744151109712,1,qbGpPauU,true
0.553330237040627,1,7yQ8zk97,false
0.015853362145219707,1,s6U3Bwoq,true
0.1607427771942056,2,ml3p8Na5,false
0.7788948217731309,10,6GXIxlBf,true
0.06970970255201125,4,174r7zb0,false
0.4589188437274485,1,uobN1yss,true
0.6760859390026521,1,A2vwCymo,true
0.9401547841216014,8,D1mSLfXx,true
0.7552965907675069,6,JupmbuRl,false
0.22262588951604578,5,Bmp5ezAa,true
0.6142170905775748,10,hjfDIk5r,false
0.8334219973046963,2,kqpCb7Bp,true
0.9517740757782047,8,9VJMe6hR,false
0.5855673703237512,4,BHrwEZOm,true
0.3078312622159556,9,D7fKMhEs,false
0.6091629939267367,4,dwOwOZmW,true
0.33266217237441276,2,2ZpZA13g,true
0.6016555800304373,2,HXUI0Hm5,false
0.9521453733303997,7,TkmKNLj8,true
0.23622523298710552,3,MaPBczY9,false
0.10602246087096678,9,CSUyOsTY,true
0.9181984332715105,2,rGXBXsvk,true
0.7961100397044651,1,s3WOBPWu,true
0.23130232945386253,6,W7SAiDpe,false
0.985855150370269,6,0LbtwKWS,true
0.9478585124223726,7,j1OfQ6vT,true
0.15051555012311346,5,BzpShcsY,false
0.22021859041717184,8,InlplFRL,false
0.48933791652379854,8,Ky3eKkWK,false
0.20710982054947102,5,eK1ADOYh,true
0.9967081736186745,8,KEHScOjF,false
0.7673173275034557,9,zgtCFAtO,false
0.5901294771807413,2,OKIN1eu0,true
0.13099337587751347,2,sL1WAi4O,false
0.4652266856317673,1,HP3vAiuv,false
0.049596545903306755,6,002m7S2i,true
0.8377052583278697,3,rZkVAOBM,true
0.032538845242790826,6,JXnHE3vJ,false
0.9346331378996198,3,nS2jjxvq,false
0.3293069683867227,7,6CmOhV1U,true
0.6339017554580226,7,DHfyHbpA,true
0.03180057605619724,3,rC69Hvlq,true
0.6601718253171567,8,hvZk5hzg,false
0.5670860884583966,8,zllLKWDT,false
0.4995539284395596,10,zk9BNro1,false
0.6855400994615943,6,WwsBK3Vv,true
0.1894465057866479,6,hwvYnpMf,false
0.40241468253334345,3,H9WE3drY,true
0.6852571523469235,1,mv3Co7Tp,true
0.850162187129301,3,oPMRiKkQ,false
0.880268183412205,8,KChSjXFh,false
0.6266718767551482,2,m5nKgOBJ,false
0.6703705766871377,10,Pdk39498,true
0.009370396829932126,3,GdFcAc1y,false
0.4905951615799533,5,HsJjkZhE,true
0.18622745230787796,4,7mFoGjI0,true
0.9318974614083491,5,GtUiu2zC,false
0.3107977902381889,8,ToloRMTl,true
0.6713733911072157,8,3JnsXfR0,true
0.7533895395509755,3,VAN45ghb,true
0.3015486252679369,6,sG4J4Swa,true
0.5559766760161504,1,AxaTGEcZ,false
0.25614256454322026,4,snSV5Q8x,true
0.2805675941686192,8,tP7mRfHr,false
0.12765661732070788,1,pDgWEMFR,false
0.8624653334313233,1,pR0HixFU,false
0.34024601534182586,3,36onedcJ,false
0.43567821986513566,3,YmsNa33h,true
0.7916186554358784,5,SHqXPMOM,false
0.5220227714456938,2,RgYGUvjD,true
0.2555310283963179,3,Eekfd1xQ,true
0.3950232901159316,1,d4ZqJHNa,false
0.7281750299135283,8,qe8BbzsI,true
0.8918069288858326,4,W7NaEUPO,false
0.5515421442725785,10,7f20T3cU,true
0.5054021099825445,1,aTBOgqCI,true
0.44582908938011934,1,2e1t8nxv,true
0.9282255111501265,10,PFSRvFWI,true
0.5364927239741448,7,vGGZIGf0,true
0.04485138956393553,3,OAGEiW1e,true
0.8705236400623801,9,wDpW7JYe,true
0.9474756445018897,1,WKZbQoAi,false
0.7859446539951129,7,Q0wCdNrK,false
0.6576570253521345,4,UqMQqbwJ,true
0.24825676060451207,5,QA0SQpDG,true
0.11515023919960288,5,R5HVt655,true
0.09161544330866889,5,1zQogCO7,false
0.6627140966293841,8,XhB6yNKu,true
0.4816032957369354,8,APyDOSXD,false
0.577797780492588,6,kQm553WS,false
0.9450212128651148,8,2hoVasQc,false
0.09570525826255216,10,0A9DGxa2,false
0.476108425297066,1,FxAhbMrS,true
0.8369433048408346,8,6chDtV5V,true
0.7664359977745083,2,S7wBuqtD,true
0.2400123113877799,4,vwcDU2Jf,false
0.8652393173292556,10,HaPCDv9t,false
0.5423470243519388,7,z8rVhT8U,false
0.8985095463804587,9,3YuUk6cZ,true
0.6134049352186628,2,7oChvI7h,false
0.5218626973348277,7,lyx60WXI,false
0.6102154362797199,8,IJxJ4q5k,true
0.7204204856871044,5,OlGPyuPF,false
0.762455006021397,2,ifWaP0Pq,false
0.2050774654520071,7,A1xJdwl7,false
0.20623212338163843,1,PlfchzqR,false
0.8215472528183161,4,mmm1LIX3,true
0.24389780931782346,9,mGxIeVKS,false
0.5687453697218843,7,8W4saosX,false
0.29302928977158715,5,aTNJGwyW,false
0.9738714940914812,6,npH5qOZe,true
0.32561225041895847,2,UQTP2iHS,true
0.8702571148219191,3,POQEukxr,true
0.49425151375862564,5,96YJmRDs,false
0.2024575431253599,5,LxdDEEAw,false
0.19532744540765834,5,TA5meYyC,true
0.644817896843455,2,XHpdxOBr,true
0.14417337423028953,7,sq0aOP6q,true
0.8417481146348034,2,lJghpmEn,false
0.7850573906362162,10,ucJDG1il,false
0.6511287059616695,4,6WRrKTXa,false
0.0012063023515203053,3,6qq1k57r,true
0.7767029287958798,3,PkQ4u469,true
0.1175295225832027,3,WCfe98wy,true
0.16010836523062033,3,k2GDilvQ,true
0.8620797287245785,5,18sqfuqw,true
0.012126595988928734,4,1yfVZu5f,true
0.679830714988011,6,8FObl5Nc,true
0.8826049692198141,10,4dl3m7Us,false
0.1619205570266844,4,qGxgH05I,true
0.3547106442303394,6,W1ckL6z6,true
0.8021591028686605,4,RhHCLmKD,false
0.6795353442007044,5,imBV7mA4,false
0.6623937998617973,6,R7qayg3z,true
0.433788452650953,10,nbRUHqVX,false
0.7809579219980511,4,qgF5m3nr,false
0.7509565959889339,7,oyE0njbO,true
0.8432589540784539,5,re0367oj,true
0.3006623029508799,1,IaScgpUt,true
0.21692833994300553,4,7EGG5d5c,true
0.2467455280824884,6,zYY5fLi2,false
0.9001484507147552,3,hlV3ZLpu,true
0.30466400949014627,4,7Fm7ZKgr,true
0.1693894243323122,7,wECd3CcI,false
0.23686542465595184,4,C5X5AdT4,true
0.5868555810135434,7,chlHkQX2,false
0.45932968787769,6,hJR8HmZQ,true
0.2377180764729654,5,VtZmmKLI,true
0.18386987097594276,10,qOLIQT1h,false
0.6957546062634086,5,L8eEGDWi,false
0.8233116089739267,6,ZW419nVB,false
0.242847820719573,10,BrkDQLYz,true
0.8257702181147673,3,hbCzNbUZ,true
0.17000357229264207,7,4gMuqsiq,true
0.638275920782684,3,SlXQ0OZd,true
0.22722143913961546,4,3GyrKDKT,true
0.7056156327665204,5,e4jKm1Go,false
0.0789090850864611,7,nrdWN69y,true
0.2710814110015831,1,DKGLdpdK,false
0.20095450574052265,8,3xnIop3V,false
0.04559460651859015,2,vscDLEdP,false
0.8622958867923607,5,NfUsvEuE,true
0.5945251030418857,6,9hVfaukc,false
0.35979799416920444,3,fzlQhPev,false
0.2295642443971182,10,nbUVhcBJ,true
0.9572690191711211,7,XbVL9C0w,true
0.8646058240569887,8,8OOaJBo0,false
0.24590291533472963,10,fH45asZL,false
0.3440326398973803,7,e8EoFbLL,false
0.9481235565232864,4,pFzkETQn,false
0.48092310363008006,10,JCo7JrqO,false
0.12787344459502736,3,4DYdmfhb,true
0.9156991968619783,8,r7lXKEcC,false
0.39863996775432065,2,fiswLzvD,false
0.9304194914048154,9,4zzyl7Vo,true
0.41336794925626985,2,d8DRekNK,false
0.1426723011078892,6,0S8p93a5,true
0.6899312901914243,10,BmfDry4W,true
0.9756443225934135,6,H6hYD16y,true
0.21329506900665285,4,KqK2QuNU,true
0.5133319209490692,5,DPC5HrpG,true
0.5274500329755563,5,O24iW3gV,false
0.57088494658409,4,uGBhMXj9,true
0.11309929771681126,1,MNScHr3D,false
0.3152581343405585,8,1tLknuCe,true
0.5823292812817955,1,MdGGpdgr,true
0.276083999368008,3,N04EMfun,true
0.8997690417138087,10,vY9ad0Uj,false
0.09364253240075238,7,nunraae3,false
0.32371067361488515,10,5on6AeAZ,true
0.6003464142702182,5,MYYawMgy,false
0.9062413804795899,9,4Y8yxEbx,true
0.2860726210276434,2,eTxie399,true
0.6862460430424329,2,Ip5jx8kz,true
0.36256548030267877,10,8ejd7daU,true
0.08853154089368442,8,jmCAI4Dg,true
0.9689686414921415,2,PE9gpAlq,false
0.4384395443242528,10,3r0W10kV,false
0.7374315478403315,2,ixtZrBKY,false
0.5847560975708384,2,VoRVVAkN,true
0.9792868643778374,3,JBmrZnmh,false
0.8541064196926027,5,frk3mUkp,true
0.7390699588040115,7,UU4MOCKP,true
0.29616709783469664,6,ZCblqsVv,false
0.9650809223629588,5,od35WthU,false
0.5458580017212129,3,d5vYTACa,false
0.9593650479219142,2,dHG6dqUo,true
0.28187796601167814,3,BKh8zxA9,false
0.7652981370237326,8,GWFXIo43,false
0.2905529447438935,8,sYe5SAxk,false
0.004049004775092735,7,dtFA4NYu,true
0.1487223231576691,4,u1dCWAGH,false
0.7722644774353433,4,nO78y2i5,true
0.08528408089448014,6,lroqp1bB,true
0.12683548898505248,8,OIVyECy1,true
0.9473130744283524,10,8SKdec1i,true
0.017519141307881902,2,2YnDdr5N,false
0.5019458123396441,2,B77aAlfK,true
0.014056702908984864,9,jcKrSuvs,false
0.8919039938505029,5,G9nwW8CL,false
0.02726083829706183,7,SQDNl3qA,false
0.02399748586173267,8,IbB8XruL,false
0.8221712853683623,5,XE7Seq1r,false
0.07500667204860068,5,gI4Kpwej,false
0.7880630126050301,1,8HevSUVx,true
0.49801563586442144,9,AX65hXW1,false
0.7218295297688961,7,noTXCDgS,false
0.9217353780615443,1,dmpz2i3w,false
0.0216143800084192,8,dd0gV8ur,false
0.05514698252085726,4,C0e61k1v,true
0.33695915225127093,3,Eiby3UFa,false
0.6490714409444907,9,oKiDdA1O,false
0.09510873564066369,3,yJsJyjmv,false
0.8089088462547009,1,0IVkwgiZ,true
0.2288269750708536,6,Vnk2Qjsb,true
0.6871145641075038,6,pRBZ8FCh,true
0.008619836837392647,2,alH3yoW6,false
0.14289512028443974,9,9oeNayYE,true
0.22511682147588807,4,cjQ5dTec,false
0.5478319267296137,6,TNHEsv6O,false
0.06918264731915436,6,HWYPOIvo,false
0.7852126218275022,10,bKDFgqVG,true
0.2760110731239436,2,2Wr1lHi7,false
0.27098386666700813,1,60pTRWLL,true
0.5569037303122921,9,YfBv2HZM,false
0.8713191505016848,5,37924UK2,true
0.6248810516436965,7,zY9aA0vE,true
0.9558490057251197,1,PwK4jyjp,false
0.48952958214358055,3,KMWDxi2X,true
0.917468179641445,9,6zXbWuIZ,false
0.2644796546291279,4,lstfrc1s,true
0.6607312491401618,5,KOEK5Pvj,false
0.10054541180847165,8,tG6Z3SgU,false
0.8519517121145526,9,Ztti3qVn,true
0.20353217623219533,1,ThCbp2ln,false
0.5402659860678936,1,QJVDY4eE,true
0.46587877268681344,4,3k738hEb,true
0.49768545574964995,10,nf30ShSv,false
0.23864918006830704,3,0CAnmFIt,true
0.014776905352329228,7,Fsf4LqpV,false
0.3628770805807435,3,6NxMmBHV,false
0.45474974652854216,4,IGROQQU2,true
0.8334711618325628,4,Wd5jqHKN,false
0.05321014166396054,6,GWjvaEMZ,false
0.3339038515605002,4,Al2eEdQo,true
0.33166754933249765,2,9se2byDt,true
0.536148426704897,5,D7BgSZ6L,true
0.19683603898585633,1,lPHEcRAu,false
0.7489700003439643,8,nrrauOSt,false
0.1326200630254899,5,6CDPeerj,true
0.9346449444614546,3,WvhHy4Aj,true
0.2066244920063116,8,XlNqLd7X,true
0.35699774200661527,2,5DambK2l,true
0.8474295573897495,1,OKzul5Qx,false
0.4749258569832513,2,p8Y2PHMd,true
0.5339823957024441,1,24W9m01c,true
0.28899001397705737,2,ipDNjl4O,true
0.418486533428162,5,LpuLTvvW,false
0.052806122187287974,6,VdMMSr9L,true
0.7473430243078378,10,6aB7044q,false
0.10183029077439087,4,nRHzVVJS,false
0.28783099988993976,8,Q3WofxE1,true
0.4066362639012582,5,JawxywGZ,true
0.9459117198845584,6,I5jRxtVk,true
0.7614965101769398,6,CNoRKDlO,true
0.48498101888860834,3,H0yxd7BN,false
0.5779543908329872,4,DFlMb2H6,false
0.2535313040872087,6,Ni1Q7Dtq,true
0.3225333642245707,4,0d5EntF5,true
0.6178710042973425,7,p6UKJ0Jf,false
0.7449437103355461,2,RWpZIhIv,true
0.551629237416851,3,SuFW6t3H,true
0.3047211886797474,2,tGTZW6C8,true
0.5125271921227443,9,NgFyYu2m,false
0.42933712513129096,6,CdKJJTor,true
0.10658588879710096,10,VD5qHEV9,true
0.36600295884004086,5,GtPKTQ5c,true
0.8674440336508218,10,cTjr8IEx,true
0.6493899500479754,2,PXwK0bmp,false
0.7170435593635736,6,0gyii7wS,true
0.4180436646898775,4,b9z1pkxW,true
0.6318944181719772,7,F1j0iRou,false
0.6376929676962013,10,nLyROjYN,false
0.3482283728953899,3,Ri2jomcD,true
0.7839621982968408,4,emzCvDZ6,true
0.6470623228196339,8,HrzeH49r,true
0.3884571339050036,3,GwhRsvLN,true
0.3808752141111553,5,6kZbXGMR,false
0.6374766698758718,2,mfYdxf2F,true
0.970496526133122,4,i4LDYdio,false
0.06807577829229405,3,EC8rjHMC,true
0.2755614849240584,5,uwm5JwXz,false
0.16882701461267846,4,cqOO7Sv1,false
0.5427560649927223,10,SRKNJySW,true
0.20516883672890063,4,uexD8r8M,false
0.5925858150463141,5,ehfwDsrq,true
0.9115988015774101,3,wmLXIas8,false
0.37081216988347077,7,6wbSdgxh,true
0.2676152199012467,6,BXx8jZUE,true
0.5659331045201261,1,yGYFqN08,false
0.585880823812124,1,jjoG5EvK,false
0.8236246297588028,10,TTCSGDAm,true
0.2947875779839455,7,bhTy7GDx,false
0.5726153589430145,7,eoRgesQP,false
0.8805223304424052,4,xCNRcG90,false
0.8065852845183519,1,BwaZWofD,true
0.6611037162301816,4,dZbFYjdE,true
0.7785929425658162,10,XbzK19hn,false
0.007441640734854982,7,D9daGSVD,true
0.18297848609617007,5,14uJm7Cr,true
0.012679275351858088,7,j1aTi9Lj,true
0.27286906375875564,1,mNxX2Dd3,false
0.21345634024468785,7,D9NO1hIy,false
0.009658116234467107,4,cEcg6D4m,true
0.9489308235196592,3,fnaiQmbY,false
0.5165261367471408,4,leshi8Hv,true
0.28977741406478197,3,lKBMTLsC,true
0.3992711692096984,6,RZ6TFdNj,true
0.9438683085327295,1,iqUKIptQ,true
0.4437754750685867,10,BixZ2u1f,true
0.9133194098600537,2,nKhLjrms,true
0.3070716921588128,4,SHV5vKPg,false
0.44973230972209066,3,au7K7nJ3,false
0.8684902372978551,4,1igBkhx7,true
0.9106265249883709,5,w2y8ej79,true
0.08200868435941633,5,m2MEQiif,true
0.5582788315749196,9,p5bybgdc,false
0.5758449400101628,1,BgofifrC,true
0.6266030582367306,4,mmSUMWRB,false
0.8536292158459695,6,0IMuJZhc,true
0.5331333010775585,9,XyqnjY6o,true
0.3288432551238363,7,xTzDB257,false
0.3299903196170231,4,fWkWnRM5,true
0.48606672646345417,9,sXfvFxKV,true
0.7180526589383498,4,tFEj2fgk,true
0.6343002138590192,5,1hgfUW5E,false
0.18915561750360754,6,C96txZry,true
0.6459880523435937,4,3hk94Ptx,true
0.42325829009461713,9,NZrw8txt,true
0.8357554658827326,10,cfpL6nKH,true
0.0991101476827998,5,8skC0YZB,false
0.8350941782520795,2,iPKoGd7e,false
0.9957117766664947,2,VvfMl1yI,true
0.03814660986886298,2,c42HB7kA,true
0.635518068646179,8,WFiKX4Ti,true
0.9520720368750379,9,CU9hrSYM,true
0.5177398752603017,9,K4KlbDwm,false
0.025376789510999753,2,zkEz7Vy2,false
0.5326811611051525,7,mzz1nK3t,false
0.7595589057239676,9,VD7mwbjp,true
0.07144101690562987,10,bW4ezlBO,true
0.24454582450623397,10,eNr0gaGy,true
0.9160550674842176,10,hKgUeV6g,true
0.23865155595098764,1,ogxBy0ED,false
0.7035844226522858,1,JMrrf1FD,false
0.7273975151183287,7,9HRGuSGu,false
0.873012980548759,10,dZKMffh1,true
0.5404849862517909,1,VE1yThgV,true
0.9137883659849384,7,vwoU3tZa,true
0.05385770856972116,8,6an6Cycz,false
0.7009529268522399,4,NNhqvxDM,false
0.939675269822349,5,77LDmOeI,true
0.2635588460461997,10,S9ACZpCc,true
0.9537916525952135,1,j6vN2V3L,true
0.32257237825655083,8,oQtGXUEE,true
0.44510657072267157,8,A42SqBt3,false
0.8911143195581328,4,Y6RQMkeK,true
0.4250272522052516,7,gAnXYlMl,true
0.262389766057612,1,UYxve8sI,true
0.465479555969625,1,vVIeAH2g,false
0.5913437432186857,8,qen0OYwX,false
0.9752189382474428,8,EVeYvElg,false
0.21351088607778146,10,2bNJjfY3,false
0.03547866081979456,1,3uH0i2ZC,false
0.7296679829338939,5,fTDaNrr4,false
0.0984652761049345,4,tTJAkNBi,false
0.5408904749448729,10,iAp06dpJ,false
0.7598408643484373,9,xANnrqy6,false
0.9760071570730413,9,X629pW5J,false
0.6864535543266359,8,5nXEKVlh,false
0.24209973256582118,2,LUFt2cON,true
0.7309179076727359,7,WDCmBWd7,false
0.4325358390152423,1,h4oNEwka,true
0.9244446214762068,9,IFGTqlms,true
0.24102844463994177,1,EeaO6DvH,true
0.5937331454378287,10,rZH6DJYw,false
0.8736589859650743,8,osPoeRr2,true
0.4082482067965023,4,IzFcRsPs,true
0.20401086049577755,3,pGsSdO46,false
0.6237174572473723,6,cawbAzi3,false
0.04633237134725654,2,mEeP9h8W,false
0.011989849498156735,1,1G85qvV1,false
0.12945645064396527,7,WUyF48c5,true
0.06627179792117155,8,35KUW3NI,true
0.9338326997377495,1,2Y1V9wh1,false
0.4517193952247711,2,pqhWr96M,true
0.2535984666337159,3,7dYziF6c,false
0.4622464177092338,2,rzOsjBnY,true
0.9711940911161216,2,AJf9loTX,false
0.6166158481889636,4,blNSydCL,false
0.745091903744705,4,Hice3MTK,false
0.5178174798523434,1,47uUHBWH,true
0.8232169188135761,6,g2929g6q,true
0.3319028792975498,3,46Bm84Yd,false
0.6503702315191373,9,29tSPKCd,false
0.36344101197361556,7,8k7aMTao,false
0.7418713875430056,1,ESHoLl2j,false
0.4185884713462533,6,WYPMevr6,false
0.17194766527153793,4,E1TM3z7W,false
0.7674126784666013,1,lfZiS9MQ,false
0.9630868652021296,10,3vZEcXax,true
0.051174705341111126,10,TZKPXi4R,true
0.8698902949745111,4,kgWEwFFN,true
0.30095488305107554,5,qNgRJUU7,false
0.12543454911556728,4,U22dz3k6,true
0.28284129118018897,9,T0TQH5nE,false
0.27485355168417724,5,b5rS9ygw,false
0.03997151660974696,1,PFcvepU0,false
0.9865030454224926,1,j37Qf5zN,false
0.12182359974386503,3,E1oxtFlC,true
0.9271625292609602,1,zCVVsU9b,true
0.8687650857049214,3,v3zeXpv8,false
0.6847674061365054,2,ra2bZbgn,false
0.19598252973097718,2,09KQarCT,true
0.08083161380104897,10,bLZGLKA5,true
0.15335813293651634,7,l8mGONGL,false
0.1529074049057888,2,we69dEyM,false
0.5953205265893495,4,iy9ESr4U,true
0.648237045230126,6,lxJeSm4X,true
0.7659341420366854,4,WH5oNpSY,false
0.49776773321527634,7,HuQmonMm,true
0.051231458625141,8,zj8X8bAL,false
0.8156284665612976,2,H4jiA3eK,true
0.0849500621528958,4,1uHI8tfG,true
0.8062309513695922,10,x7pOnJBU,true
0.4317336971642798,3,opV3fYdT,true
0.9266818392849914,1,8bMOhtEo,false
0.9670694552449499,3,Yf280xzy,false
0.5804951427882397,4,VztwA9vF,true
0.9012385956645146,2,AVgflZou,true
0.04858574727108844,8,ORQseNTz,false
0.11789192300619278,2,Fm96Xkkg,true
0.34303334938100005,7,cyCRqbxJ,true
0.25493488069084624,6,eKidMxbF,false
0.26023766372434176,10,brBadI7t,false
0.10400317677450599,1,1HUyv5gQ,false
0.2545139231946001,4,6wKB4nso,false
0.0530739185461091,3,oMbOCcTO,true
0.834788540857845,10,cHwIxNdM,false
0.7734371378754532,9,hsjyinzq,false
0.4329493613463866,4,c686z2CZ,true
0.6967724951669434,7,82w4yeNT,false
0.632128677551913,2,naNsfLE5,false
0.4914808309249814,10,aChskMBa,true
0.3959145240316351,5,wVVSLCOX,true
0.37741264257367657,5,DDEklMw4,true
0.9649473201985779,2,XjxmnSRh,false
0.2549100091862224,10,YQpudtsZ,false
0.6282869529921702,8,NwARwCNt,true
0.7999340878092627,1,lZMQeJz9,false
0.7661033402186275,7,3k8IyFo5,true
0.8011285507363008,10,SmTZoXls,true
0.41144774945191864,8,3DAnqLSD,true
0.9835593607145927,10,Wn4COD7o,true
0.6189326855152089,6,P2fpTrRT,true
0.4512465192789654,5,ne1MSL9y,false
0.7755522752506603,5,FO58Ri32,true
0.06772108766716123,9,YZAYD1c2,false
0.27300429013331673,9,wJyeOWa6,false
0.5846775656938485,3,7KNdKbjc,true
0.7738467258978439,4,URD9TnTC,false
0.9823574786910374,10,VtLLTZHN,true
0.3801526229515928,5,bVEIg6qN,true
0.3601367745455948,4,xJpsoIKZ,true
0.9553588982481571,9,tFiYZSbA,true
0.8619690373931936,2,sgQGx7K1,true
0.19536470619747837,1,44kf0ChA,true
0.46397631141386975,8,KGsn5UjU,false
0.5049333813316699,8,XUFvlnz2,true
0.7451204260461015,2,UtGA1CxH,false
0.7515925394442096,5,u2KbZj9Q,false
0.0432793085650367,8,AX06bClE,false
0.7174274605888502,9,quksUeI5,false
0.6469333933460861,5,DLjNS75l,false
0.005167686144170736,9,tHWGbsRK,true
0.7505001475629773,2,z80GBeXZ,false
0.8547709154284793,6,bFn5st7N,true
0.17793060740194333,5,o8AMPqqG,false
0.8701957725266702,10,PTBNyGb2,false
0.3939937018404678,10,Mr8PPsQo,true
0.23891236775811153,7,9BCa1B8d,false
0.6252051923736293,3,3KROSBV0,false
0.6427076442442572,6,B4mS1Nir,false
0.18789004964224865,3,fZc1MoO2,true
0.6490965290652193,5,yWccTfQE,true
0.9949861382874192,7,Zu2FP02D,false
0.24017161981172208,5,O4uX8jEn,true
0.1937957151804648,3,BIyMDC7b,false
0.917719962126816,9,dAsgdtxK,false
0.4445775569247117,2,kif25kDb,true
0.0019103160450526513,7,EzJ6YZF2,true
0.678542783463367,9,N8ocoHiz,false
0.7982087381142835,7,zzNJeBmN,false
0.7076934521501397,5,i0Invm0Y,false
0.7085681530980532,4,9WTO0msp,true
0.8578883082632245,10,wqdK94j4,false
0.7556081012104765,6,0EQbRznF,false
0.2706175301791005,8,bnpNqiwt,true
0.4327177880159767,6,Y0yrfZxV,true
0.9814391951345243,1,8BVsLcfn,false
0.14335157029266465,9,c4T7VzYr,false
0.11926597863358657,1,52eNzv8E,false
0.7315459662415995,3,WVTxSq7W,true
0.8971333341882872,3,6qntW1AB,false
0.8752011070921877,5,DxSp7Psu,false
0.05248172531258177,10,pQR3QGhq,true
0.5750294468966071,6,zeMefdkJ,true
0.6392721453075831,5,BZqstcPm,false
0.41807556466363716,10,5Q2hmDZo,true
0.3377153457450821,4,51YtP90M,false
0.1145256174911593,1,v7vddBr4,true
0.3434778711117772,6,jOWG5ifB,false
0.4537886188162168,8,ttRwadVk,true
0.4564952591805813,8,wWwmRas1,false
0.1441671004853713,8,OFtD1OWe,true
0.9407088806757533,10,wTDWY0BW,true
0.5769938673105588,8,JQZKgnKj,true
0.5978237896636169,8,MplTj7xy,true
0.5699633203420715,3,KH5NZACb,true
0.599104486794084,5,kF8JBFP4,true
0.6220964099882316,5,Bmp996Jp,true
0.3361261697855673,5,iM5Nio24,false
0.1944809793860851,4,nSFZg6Vq,false
0.27541373861974283,6,f53CxTiE,true
0.48764417307430175,10,63plnPVj,false
0.5615802241867431,3,0HasDQtX,false
0.6006709050850512,6,JWk1SRJN,false
0.6279067666769818,8,Ct8IjElt,false
0.6554272928468534,6,0dLsWhRH,true
